,ParkCode,Month,Visitors,State,Full Name,Lat,Lon
566,pevi,3,938,OH,Perry's Victory & International Peace Memorial,41.65449782,-82.8115794
567,pevi,4,1374,OH,Perry's Victory & International Peace Memorial,41.65449782,-82.8115794
568,pevi,5,9423,OH,Perry's Victory & International Peace Memorial,41.65449782,-82.8115794
569,pevi,6,26722,OH,Perry's Victory & International Peace Memorial,41.65449782,-82.8115794
570,pevi,7,25719,OH,Perry's Victory & International Peace Memorial,41.65449782,-82.8115794
571,pevi,8,31540,OH,Perry's Victory & International Peace Memorial,41.65449782,-82.8115794
572,pevi,9,16910,OH,Perry's Victory & International Peace Memorial,41.65449782,-82.8115794
573,pevi,10,4789,OH,Perry's Victory & International Peace Memorial,41.65449782,-82.8115794
574,pevi,11,1290,OH,Perry's Victory & International Peace Memorial,41.65449782,-82.8115794
575,pevi,12,1258,OH,Perry's Victory & International Peace Memorial,41.65449782,-82.8115794
576,wiho,1,86,OH,William Howard Taft National Historic Site,39.11970352,-84.50758951
577,wiho,2,1199,OH,William Howard Taft National Historic Site,39.11970352,-84.50758951
578,wiho,3,2148,OH,William Howard Taft National Historic Site,39.11970352,-84.50758951
579,wiho,4,2509,OH,William Howard Taft National Historic Site,39.11970352,-84.50758951
580,wiho,5,3420,OH,William Howard Taft National Historic Site,39.11970352,-84.50758951
581,wiho,6,4296,OH,William Howard Taft National Historic Site,39.11970352,-84.50758951
582,wiho,7,4919,OH,William Howard Taft National Historic Site,39.11970352,-84.50758951
583,wiho,8,3726,OH,William Howard Taft National Historic Site,39.11970352,-84.50758951
584,wiho,9,3205,OH,William Howard Taft National Historic Site,39.11970352,-84.50758951
585,wiho,10,2897,OH,William Howard Taft National Historic Site,39.11970352,-84.50758951
586,wiho,11,2018,OH,William Howard Taft National Historic Site,39.11970352,-84.50758951
587,wiho,12,1973,OH,William Howard Taft National Historic Site,39.11970352,-84.50758951
